%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.translation.x,field.position.translation.y,field.position.translation.z,field.position.rotation.x,field.position.rotation.y,field.position.rotation.z,field.position.rotation.w,field.velocity.linear.x,field.velocity.linear.y,field.velocity.linear.z,field.velocity.angular.x,field.velocity.angular.y,field.velocity.angular.z,field.combined_linear_velocity,field.acceleration.linear.x,field.acceleration.linear.y,field.acceleration.linear.z,field.acceleration.angular.x,field.acceleration.angular.y,field.acceleration.angular.z
1575393335656130565,80,1575393341409281581,,0.31618299999,-1.990817,0.525,0.5968760459,0.802333462988,-1.46138830776e-12,1.96439984336e-12,-0.0679878370846,0.0733356233491,-3.64748275461e-06,-6.74735290147e-18,-4.04790913219e-19,-2.42861286637e-17,0.100002298257,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656133621,81,1575393341461272339,,0.31265299999,-1.987,0.525,0.5968760459,0.802333462988,-1.46136866848e-12,1.96438053519e-12,-0.0696514205364,0.07169698725,2.88308779885e-05,-6.54107074844e-18,-1.01079259215e-18,-1.17961196366e-16,0.0999588875222,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656138591,82,1575393341550746003,,0.30627099999,-1.980729,0.525,0.5968760459,0.802333462988,-1.46135131581e-12,1.9643805271e-12,-0.0713131034822,0.0701056022986,-1.51361347695e-06,2.12304863086e-17,-1.73472347598e-18,4.64905891562e-16,0.100001771005,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656143428,83,1575393341638699019,,0.29999999999,-1.974562,0.525,0.5968760459,0.802333462988,-1.46137098484e-12,1.96440196929e-12,-0.0713064074751,0.0701267860647,-2.96609318031e-05,1.38777878078e-17,1.66664315362e-18,-1.97758476261e-16,0.10001185305,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656146985,84,1575393341692172857,,0.29618299999,-1.970817,0.525,0.5968760459,0.802333462988,-1.46138582016e-12,1.96438700136e-12,-0.0713033134288,0.0701131185569,8.32491047743e-07,-7.14811618003e-18,-3.59133748571e-18,-5.20417042793e-16,0.100000059502,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656151512,85,1575393341746550811,,0.29230999999,-1.967,0.525,0.5968760459,0.802333462988,-1.46136848885e-12,1.96437834859e-12,-0.072883099438,0.0684194542846,2.23951054745e-05,7.58826857142e-18,-8.7041943397e-19,0.0,0.0999658362134,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656158224,86,1575393341833726030,,0.28581799999,-1.961182,0.525,0.5968760459,0.802333462988,-1.46136589843e-12,1.96436123093e-12,-0.0744681407196,0.0667458862287,-7.39861812367e-06,-2.79655742075e-18,-1.67507486878e-18,0.0,0.100002586794,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656161431,87,1575393341911837532,,0.27999999999,-1.95597,0.525,0.5968760459,0.802333462988,-1.46136837642e-12,1.96438049757e-12,-0.0744875514477,0.0667250082397,-1.16803294742e-05,7.39036742228e-18,-2.53091461649e-18,0.0,0.10000311086,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656164281,88,1575393341975362686,,0.27526599999,-1.951734,0.525,0.5968760459,0.802333462988,-1.46138823966e-12,1.96439975374e-12,-0.0744810264723,0.0667267466032,5.74178588766e-06,2.26828312905e-19,1.02716779222e-18,6.93889390391e-18,0.0999994102462,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656170888,89,1575393342046240314,,0.26999099999,-1.947,0.525,0.5968760459,0.802333462988,-1.46135098711e-12,1.96438265013e-12,-0.0759362081664,0.0650271804656,-4.4719733997e-06,-3.23545498546e-18,-5.20417042793e-18,-2.01227923213e-16,0.0999742063234,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656175480,90,1575393342117245289,,0.26449199999,-1.942508,0.525,0.5968760459,0.802333462988,-1.46136554011e-12,1.96436339716e-12,-0.077471084945,0.063233141793,-9.64660358856e-06,-1.89036558065e-15,-2.5871016962e-16,2.8449465006e-16,0.100000996578,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656181273,91,1575393342175188074,,0.25999999999,-1.938848,0.525,0.5968760459,0.802333462988,-1.46142825908e-12,1.96444036953e-12,-0.077545551809,0.0631399017056,1.86352864487e-05,-5.93761140691e-16,-7.50616554708e-17,4.71844785466e-16,0.0999998006999,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656184959,92,1575393342259398982,,0.25347299999,-1.933527,0.525,0.5968760459,0.802333462988,-1.46138264702e-12,1.96436123999e-12,-0.0775134222979,0.0631806735012,1.33157305346e-05,1.315653153e-15,1.73477263571e-16,-6.93889390391e-18,0.100000641587,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656190932,93,1575393342362631600,,0.24547499999,-1.927,0.525,0.5968760459,0.802333462988,-1.46139102536e-12,1.96441675553e-12,-0.0787994016224,0.0615233358489,-4.8197147469e-05,1.75986804416e-17,1.85472656436e-18,-3.53883589099e-16,0.0999723405397,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656195987,94,1575393342401763986,,0.24233399999,-1.924666,0.525,0.5968760459,0.802333462988,-1.46136801969e-12,1.96438046712e-12,-0.0803315818984,0.0595539375997,-6.70168534729e-06,5.16967326165e-19,-3.13630112331e-18,-3.60822483003e-16,0.0999991728908,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656200449,95,1575393342430786703,,0.23999999999,-1.922941,0.525,0.5968760459,0.802333462988,-1.46136799686e-12,1.96438478995e-12,-0.0804707944999,0.0593808779558,5.46254673281e-05,1.05984680658e-29,-1.82640645613e-18,6.93889390391e-18,0.100008201755,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656205671,96,1575393342544742434,,0.23084599999,-1.916154,0.525,0.5968760459,0.802333462988,-1.46137086212e-12,1.96439750349e-12,-0.0803835202618,0.0594910742505,1.265153102e-05,1.44004731211e-17,-2.24606743666e-18,-1.04083408559e-16,0.100003491965,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656212398,97,1575393342679663278,,0.21999999999,-1.908129,0.525,0.5968760459,0.802333462988,-1.46134746033e-12,1.96436559175e-12,-0.080248265498,0.0596433759586,-8.10006696666e-05,2.63314903494e-19,-4.33680868994e-18,5.05151476204e-15,0.0999856138266,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656215062,98,1575393342687735458,,0.21935099999,-1.907649,0.525,0.5968760459,0.802333462988,-1.46136779286e-12,1.96438694289e-12,-0.0803622060718,0.0595145549204,1.80886275518e-06,-7.20282253939e-18,-4.393783951e-18,1.32532873565e-15,0.100000332076,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656217823,99,1575393342698629613,,0.21847599999,-1.907,0.525,0.5968760459,0.802333462988,-1.46137083864e-12,1.96439964337e-12,-0.0817893457116,0.0575231033841,6.91060431895e-05,7.20897216288e-18,-3.47722522521e-18,-3.71230823859e-15,0.0999920460363,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656222949,100,1575393342831755962,,0.20742899999,-1.899571,0.525,0.5968760459,0.802333462988,-1.46136767254e-12,1.96438261589e-12,-0.0830372272304,0.0557056461328,-2.59460443239e-05,1.06861327698e-17,-2.9818351168e-18,1.04083408559e-16,0.0999915035909,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656225596,101,1575393342921054376,,0.19999999999,-1.894616,0.525,0.5968760459,0.802333462988,-1.46135350596e-12,1.96439745012e-12,-0.0831734552651,0.055511379465,-9.91685951915e-06,4.02951641073e-18,-3.90312782095e-18,3.88578058619e-16,0.099996684991,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656229649,102,1575393342993162283,,0.194001124874,-1.89061487512,0.525,0.5968760459,0.802333462988,-1.46136428015e-12,1.96436562738e-12,-0.0831932797411,0.0554882205112,-2.26231565281e-07,1.41592610015e-17,-2.51870400949e-18,0.0,0.100000322048,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656232413,103,1575393343065270190,,0.188002249758,-1.88661375024,0.525,0.5968760459,0.802333462988,-1.46136416872e-12,1.96436347534e-12,-0.0780007792702,0.0519552031799,0.0107431984251,9.20403370446e-18,-2.63579481223e-19,-3.95516952523e-16,0.0943338805341,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656237556,104,1575393343202737762,,0.178004124564,-1.87994520876,0.527938783012,0.5968760459,0.802333462988,-1.4613673706e-12,1.96438261737e-12,-0.0463779877646,0.0310930935309,0.0135898260503,-7.86420564646e-18,-1.52069715475e-18,5.89805981832e-17,0.0574663517764,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656241826,105,1575393343697621018,,0.16800599937,-1.87327666729,0.530877566024,0.5968760459,0.802333462988,-1.46136726656e-12,1.9643804586e-12,-0.0161486802817,0.0107954059672,0.00474013243178,-4.31791341194e-19,-4.66780339272e-19,-9.03912066055e-05,0.0199947373153,0.0,0.0,0.0,0.0,0.0,0.0
1575393335656244088,106,1575393344522426445,,0.158007874176,-1.86660812582,0.533816349035,0.596935862339,0.802288960571,-1.4615309082e-12,1.96427367118e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
